AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL P2.0TD;COEF. PERFIL P3.0TD;COEF. PERFIL P3.0TDVE
2021;6;18;14;1;0,000125253725;0,000174673851;0,000258261524
2021;6;18;15;1;0,000126208115;0,000157340951;0,000243282627
2021;6;18;16;1;0,000116523442;0,000147290041;0,000221692199
2021;6;18;17;1;0,000111255087;0,000145320399;0,000258272083
2021;6;18;18;1;0,000111365526;0,000144513869;0,000218969449
2021;6;18;19;1;0,000111519019;0,000141713769;0,000193974452
2021;6;18;20;1;0,000111991499;0,000137332049;0,000207479594
2021;6;18;21;1;0,000114908161;0,000130870325;0,000200676490
2021;6;18;22;1;0,000125123115;0,000126595576;0,000203530475
2021;6;18;23;1;0,000131160173;0,000126863483;0,000195902250
2021;6;18;24;1;0,000115915410;0,000116556338;0,000134865885
2021;6;19;1;1;0,000098185994;0,000106173355;0,000108522659
2021;6;19;2;1;0,000083446784;0,000097568442;0,000051929153
2021;6;19;3;1;0,000073746321;0,000093243379;0,000051798507
2021;6;19;4;1;0,000068359323;0,000090959798;0,000041364865
2021;6;19;5;1;0,000065724697;0,000090511231;0,000037569171
2021;6;19;6;1;0,000065048325;0,000091096448;0,000034105652
2021;6;19;7;1;0,000064256432;0,000088643765;0,000027117461
2021;6;19;8;1;0,000066289510;0,000085496250;0,000025809608
2021;6;19;9;1;0,000080879767;0,000097333424;0,000048061186
2021;6;19;10;1;0,000099557405;0,000110617648;0,000086850650
2021;6;19;11;1;0,000112707799;0,000123074761;0,000109767969
2021;6;19;12;1;0,000116675354;0,000128202197;0,000157409420
2021;6;19;13;1;0,000119363940;0,000131312103;0,000157540066
2021;6;19;14;1;0,000127072577;0,000128430976;0,000177150920
2021;6;19;15;1;0,000127529771;0,000120784422;0,000161016093
2021;6;19;16;1;0,000113890570;0,000116943540;0,000154970224
2021;6;19;17;1;0,000105332440;0,000114181275;0,000174422635
2021;6;19;18;1;0,000103397158;0,000114088924;0,000130158532
2021;6;19;19;1;0,000103803760;0,000114371989;0,000143342697
2021;6;19;20;1;0,000104848544;0,000117234240;0,000152390653
2021;6;19;21;1;0,000108808864;0,000119117278;0,000136444847
2021;6;19;22;1;0,000119875292;0,000119919858;0,000180927156
2021;6;19;23;1;0,000126132300;0,000122555240;0,000167947300
2021;6;19;24;1;0,000113690110;0,000113891274;0,000123786047
2021;6;20;1;1;0,000097705542;0,000101869498;0,000100610622
2021;6;20;2;1;0,000084161032;0,000093655855;0,000069735138
2021;6;20;3;1;0,000074369445;0,000089269820;0,000046522205
2021;6;20;4;1;0,000068544837;0,000087582026;0,000039972725
2021;6;20;5;1;0,000065427160;0,000086839540;0,000038812226
2021;6;20;6;1;0,000064233452;0,000087043154;0,000037204128
2021;6;20;7;1;0,000062205679;0,000083831071;0,000024244488
2021;6;20;8;1;0,000061759555;0,000076030064;0,000029855787
2021;6;20;9;1;0,000073282812;0,000081351009;0,000059830143
2021;6;20;10;1;0,000091113632;0,000088635394;0,000051576227
2021;6;20;11;1;0,000106525687;0,000094966583;0,000069452053
2021;6;20;12;1;0,000114080987;0,000100041149;0,000112074805
2021;6;20;13;1;0,000117575293;0,000104019240;0,000131558730
2021;6;20;14;1;0,000124572372;0,000104974863;0,000178461838
2021;6;20;15;1;0,000124558884;0,000103127347;0,000155278547
2021;6;20;16;1;0,000110052380;0,000099594632;0,000156366422
2021;6;20;17;1;0,000101662918;0,000095678749;0,000113026325
2021;6;20;18;1;0,000100520429;0,000093113426;0,000096490334
2021;6;20;19;1;0,000103028482;0,000093026794;0,000122583022
2021;6;20;20;1;0,000106638353;0,000095093206;0,000144093002
2021;6;20;21;1;0,000113820297;0,000097720084;0,000153120583
2021;6;20;22;1;0,000127400602;0,000102994460;0,000163765155
2021;6;20;23;1;0,000132052342;0,000108520619;0,000161518264
2021;6;20;24;1;0,000113988495;0,000100742221;0,000114693708
2021;6;21;1;1;0,000093494770;0,000094305549;0,000071195455
2021;6;21;2;1;0,000078255349;0,000089281767;0,000042914206
2021;6;21;3;1;0,000069633264;0,000087037724;0,000027685030
2021;6;21;4;1;0,000065579450;0,000085667912;0,000016316221
2021;6;21;5;1;0,000063575065;0,000085567076;0,000026835870
2021;6;21;6;1;0,000063842019;0,000088129091;0,000018058204
2021;6;21;7;1;0,000066901484;0,000091446651;0,000031378275
2021;6;21;8;1;0,000076361574;0,000101858991;0,000042375200
2021;6;21;9;1;0,000090330770;0,000134004138;0,000092112799
2021;6;21;10;1;0,000099670357;0,000155202746;0,000177865931
2021;6;21;11;1;0,000106693530;0,000165271350;0,000265897040
2021;6;21;12;1;0,000109899073;0,000169511752;0,000263033383
2021;6;21;13;1;0,000114913500;0,000172453681;0,000240789603
2021;6;21;14;1;0,000124406333;0,000166179266;0,000250920806
2021;6;21;15;1;0,000125316716;0,000151038460;0,000255320178
2021;6;21;16;1;0,000114511036;0,000144201457;0,000229690296
2021;6;21;17;1;0,000109060540;0,000144130385;0,000258472911
2021;6;21;18;1;0,000109708282;0,000145556593;0,000257608695
2021;6;21;19;1;0,000111040021;0,000140495256;0,000229812250
2021;6;21;20;1;0,000113105388;0,000132831165;0,000228201255
2021;6;21;21;1;0,000120867721;0,000123419139;0,000222186370
2021;6;21;22;1;0,000134116756;0,000117387688;0,000256709850
2021;6;21;23;1;0,000136346525;0,000115312426;0,000170357488
2021;6;21;24;1;0,000115558417;0,000105250368;0,000118868872
2021;6;22;1;1;0,000093285235;0,000097435387;0,000088358499
2021;6;22;2;1;0,000077924107;0,000092398939;0,000064103818
2021;6;22;3;1;0,000069439115;0,000089489711;0,000049740723
2021;6;22;4;1;0,000065138125;0,000087966764;0,000032541323
2021;6;22;5;1;0,000063247593;0,000087901632;0,000031955383
2021;6;22;6;1;0,000063666665;0,000090091077;0,000027766668
2021;6;22;7;1;0,000067208469;0,000093617866;0,000026795667
2021;6;22;8;1;0,000077444073;0,000103899165;0,000053125400
2021;6;22;9;1;0,000091604423;0,000134761366;0,000104493502
2021;6;22;10;1;0,000100343343;0,000155651512;0,000178442991
2021;6;22;11;1;0,000106682122;0,000165988008;0,000256799812
2021;6;22;12;1;0,000109796560;0,000170969566;0,000235395001
2021;6;22;13;1;0,000114702390;0,000174248142;0,000236905506
2021;6;22;14;1;0,000123599270;0,000167875559;0,000241112482
2021;6;22;15;1;0,000123651410;0,000152447334;0,000242477936
2021;6;22;16;1;0,000113078840;0,000145528472;0,000268764884
2021;6;22;17;1;0,000108172163;0,000145358507;0,000265983365
2021;6;22;18;1;0,000108896191;0,000146008837;0,000250376386
2021;6;22;19;1;0,000110038771;0,000141641500;0,000259866736
2021;6;22;20;1;0,000111859572;0,000134682173;0,000240169134
2021;6;22;21;1;0,000119226866;0,000125741797;0,000254180561
2021;6;22;22;1;0,000131877036;0,000119740919;0,000220800765
2021;6;22;23;1;0,000134704670;0,000117491933;0,000174166620
2021;6;22;24;1;0,000114772470;0,000106716764;0,000124174407
2021;6;23;1;1;0,000093059378;0,000096157943;0,000086909594
2021;6;23;2;1;0,000077765005;0,000091202546;0,000063052642
2021;6;23;3;1;0,000069270906;0,000088315758;0,000048925073
2021;6;23;4;1;0,000065165338;0,000086917790;0,000032007709
2021;6;23;5;1;0,000063208776;0,000086814174;0,000031431378
2021;6;23;6;1;0,000063595283;0,000088955723;0,000027311350
2021;6;23;7;1;0,000066933649;0,000092321634;0,000026356271
2021;6;23;8;1;0,000076848561;0,000102302831;0,000052254248
2021;6;23;9;1;0,000090442081;0,000132405134;0,000102780015
2021;6;23;10;1;0,000098887789;0,000152810318;0,000175516878
2021;6;23;11;1;0,000105507765;0,000163203447;0,000252588802
2021;6;23;12;1;0,000108117594;0,000167792294;0,000231534988
2021;6;23;13;1;0,000113082895;0,000171096229;0,000233020723
2021;6;23;14;1;0,000122193736;0,000165033558;0,000237158713
2021;6;23;15;1;0,000121962982;0,000149719539;0,000238501776
2021;6;23;16;1;0,000111406462;0,000142854979;0,000264357671
2021;6;23;17;1;0,000106215429;0,000142485937;0,000261621763
2021;6;23;18;1;0,000106910441;0,000143114136;0,000246270708
2021;6;23;19;1;0,000108186095;0,000138917256;0,000255605434
2021;6;23;20;1;0,000109889786;0,000132048148;0,000236230834
2021;6;23;21;1;0,000116380321;0,000122949728;0,000250012502
2021;6;23;22;1;0,000128596990;0,000117030674;0,000217180068
2021;6;23;23;1;0,000131205335;0,000114773826;0,000171310631
2021;6;23;24;1;0,000112146447;0,000104389700;0,000122138192
2021;6;24;1;1;0,000089875103;0,000091699141;0,000082994479
2021;6;24;2;1;0,000075238469;0,000087040844;0,000060212238
2021;6;24;3;1;0,000066923699;0,000084232826;0,000046721090
2021;6;24;4;1;0,000062790825;0,000082804899;0,000030565822
2021;6;24;5;1;0,000060761417;0,000082621935;0,000030015453
2021;6;24;6;1;0,000061031837;0,000084600186;0,000026081025
2021;6;24;7;1;0,000063569784;0,000087412602;0,000025168970
2021;6;24;8;1;0,000072515184;0,000096597406;0,000049900292
2021;6;24;9;1;0,000085061753;0,000124850147;0,000098149967
2021;6;24;10;1;0,000093596290;0,000144480109;0,000167610170
2021;6;24;11;1;0,000100060564;0,000154436265;0,000241210148
2021;6;24;12;1;0,000102808592;0,000158958224;0,000221104769
2021;6;24;13;1;0,000107562042;0,000162108305;0,000222523574
2021;6;24;14;1;0,000116571073;0,000156557716;0,000226475156
2021;6;24;15;1;0,000117075766;0,000142404140;0,000227757716
2021;6;24;16;1;0,000107170294;0,000135997725;0,000252448851
2021;6;24;17;1;0,000102251690;0,000135688355;0,000249836191
2021;6;24;18;1;0,000102843155;0,000136243186;0,000235176672
2021;6;24;19;1;0,000104197649;0,000132316209;0,000244090886
2021;6;24;20;1;0,000106497399;0,000126104153;0,000225589076
2021;6;24;21;1;0,000113025800;0,000117519530;0,000238749905
2021;6;24;22;1;0,000125281282;0,000112011071;0,000207396511
2021;6;24;23;1;0,000129187689;0,000110355880;0,000163593407
2021;6;24;24;1;0,000110883765;0,000100550882;0,000116636094
2021;6;25;1;1;0,000092838917;0,000097360385;0,000102923575
2021;6;25;2;1;0,000077597046;0,000091271843;0,000063938367
2021;6;25;3;1;0,000068607066;0,000088248532;0,000048879546
2021;6;25;4;1;0,000064272241;0,000086561191;0,000029287765
2021;6;25;5;1;0,000062352007;0,000086558828;0,000024283716
2021;6;25;6;1;0,000062600182;0,000088564826;0,000028160359
2021;6;25;7;1;0,000065856123;0,000091932577;0,000035040016
2021;6;25;8;1;0,000075543284;0,000102404914;0,000056707216
2021;6;25;9;1;0,000089494013;0,000133411398;0,000114264727
2021;6;25;10;1;0,000098708150;0,000154971267;0,000182003896
2021;6;25;11;1;0,000105109392;0,000165222528;0,000258671889
2021;6;25;12;1;0,000107886390;0,000170467594;0,000308153788
2021;6;25;13;1;0,000112498750;0,000173786282;0,000259488638
2021;6;25;14;1;0,000121545846;0,000168383953;0,000249706604
2021;6;25;15;1;0,000122833787;0,000151865741;0,000235223883
2021;6;25;16;1;0,000113367489;0,000142142665;0,000214348639
2021;6;25;17;1;0,000108494737;0,000140380681;0,000249716813
2021;6;25;18;1;0,000108860786;0,000139742633;0,000211716080
2021;6;25;19;1;0,000109255432;0,000137164795;0,000187549042
2021;6;25;20;1;0,000109734773;0,000132933333;0,000200606827
2021;6;25;21;1;0,000112671125;0,000126716346;0,000194029075
2021;6;25;22;1;0,000122668938;0,000122569937;0,000196788522
2021;6;25;23;1;0,000128524469;0,000122806286;0,000189412982
2021;6;25;24;1;0,000113798820;0,000112917871;0,000130398448
2021;6;26;1;1;0,000097744200;0,000106322608;0,000108993294
2021;6;26;2;1;0,000083187996;0,000097764190;0,000052154356
2021;6;26;3;1;0,000073435703;0,000093386436;0,000052023143
2021;6;26;4;1;0,000067954206;0,000091032966;0,000041544254
2021;6;26;5;1;0,000065341127;0,000090587627;0,000037732099
2021;6;26;6;1;0,000064880644;0,000091300550;0,000034253560
2021;6;26;7;1;0,000063897611;0,000088728111;0,000027235063
2021;6;26;8;1;0,000065759614;0,000085491151;0,000025921537
2021;6;26;9;1;0,000080333455;0,000097380337;0,000048269615
2021;6;26;10;1;0,000098919977;0,000110687180;0,000087227299
2021;6;26;11;1;0,000112039070;0,000123175991;0,000110244005
2021;6;26;12;1;0,000116599220;0,000128596322;0,000158092064
2021;6;26;13;1;0,000119884578;0,000131995203;0,000158223277
2021;6;26;14;1;0,000127901831;0,000129217080;0,000177919178
2021;6;26;15;1;0,000128502581;0,000121580848;0,000161714379
2021;6;26;16;1;0,000115246173;0,000117926184;0,000155642290
2021;6;26;17;1;0,000106951428;0,000115307191;0,000175179061
2021;6;26;18;1;0,000104848640;0,000115149893;0,000130722997
2021;6;26;19;1;0,000105501762;0,000115547479;0,000143964338
2021;6;26;20;1;0,000105912051;0,000118131576;0,000153051532
2021;6;26;21;1;0,000109605535;0,000119886854;0,000137036573
2021;6;26;22;1;0,000120829291;0,000120727413;0,000181711791
2021;6;26;23;1;0,000127403403;0,000123492003;0,000168675645
2021;6;26;24;1;0,000114664661;0,000114688886;0,000124322875
2021;6;27;1;1;0,000099482896;0,000104307531;0,000102859432
2021;6;27;2;1;0,000085789252;0,000095943809;0,000071293831
2021;6;27;3;1;0,000075726553;0,000091408548;0,000047562051
2021;6;27;4;1;0,000069766101;0,000089664124;0,000040866180
2021;6;27;5;1;0,000066467509;0,000088832685;0,000039679742
2021;6;27;6;1;0,000065094146;0,000088947522;0,000038035701
2021;6;27;7;1;0,000063114556;0,000085708602;0,000024786391
2021;6;27;8;1;0,000062732774;0,000077770758;0,000030523112
2021;6;27;9;1;0,000074299921;0,000083148424;0,000061167443
2021;6;27;10;1;0,000092302738;0,000090562293;0,000052729039
2021;6;27;11;1;0,000108055827;0,000097084287;0,000071004419
2021;6;27;12;1;0,000115903163;0,000102340838;0,000114579859
2021;6;27;13;1;0,000119678104;0,000106495389;0,000134499280
2021;6;27;14;1;0,000126740939;0,000107452388;0,000182450750
2021;6;27;15;1;0,000127118434;0,000105699511;0,000158749275
2021;6;27;16;1;0,000113007989;0,000102345626;0,000159861465
2021;6;27;17;1;0,000105228959;0,000098653413;0,000115552647
2021;6;27;18;1;0,000103322954;0,000095725251;0,000098647049
2021;6;27;19;1;0,000105553233;0,000095503519;0,000125322952
2021;6;27;20;1;0,000108593198;0,000097374950;0,000147313714
2021;6;27;21;1;0,000115833521;0,000100038064;0,000156543077
2021;6;27;22;1;0,000129505270;0,000105386142;0,000167425572
2021;6;27;23;1;0,000134167496;0,000111016649;0,000165128459
2021;6;27;24;1;0,000116123964;0,000103176802;0,000117257298
2021;6;28;1;1;0,000094749133;0,000095813314;0,000072199415
2021;6;28;2;1;0,000079356709;0,000090734284;0,000043519359
2021;6;28;3;1;0,000070323502;0,000088298606;0,000028075430
2021;6;28;4;1;0,000066020986;0,000086792318;0,000016546304
2021;6;28;5;1;0,000064164566;0,000086783344;0,000027214295
2021;6;28;6;1;0,000064213103;0,000089252229;0,000018312851
2021;6;28;7;1;0,000067096785;0,000092498802;0,000031820754
2021;6;28;8;1;0,000076357931;0,000102900879;0,000042972752
2021;6;28;9;1;0,000090318369;0,000135369409;0,000093411725
2021;6;28;10;1;0,000100316944;0,000157225012;0,000180374102
2021;6;28;11;1;0,000107905518;0,000167768023;0,000269646579
2021;6;28;12;1;0,000111192109;0,000172101725;0,000266742540
2021;6;28;13;1;0,000116175900;0,000175031454;0,000244185089
2021;6;28;14;1;0,000126118691;0,000168859700;0,000254459157
2021;6;28;15;1;0,000127311658;0,000153613899;0,000258920567
2021;6;28;16;1;0,000116501287;0,000146749686;0,000232929266
2021;6;28;17;1;0,000111032495;0,000146720588;0,000262117758
2021;6;28;18;1;0,000111557322;0,000148096912;0,000261241356
2021;6;28;19;1;0,000112741878;0,000142855458;0,000233052940
2021;6;28;20;1;0,000114820270;0,000135052893;0,000231419227
2021;6;28;21;1;0,000122483112;0,000125388858;0,000225319524
2021;6;28;22;1;0,000135731298;0,000119194897;0,000260329835
2021;6;28;23;1;0,000138228934;0,000117175002;0,000172759779
2021;6;28;24;1;0,000117388401;0,000107041632;0,000120545098
2021;6;29;1;1;0,000095374239;0,000100212157;0,000090670865
2021;6;29;2;1;0,000079546623;0,000094969620;0,000065781433
2021;6;29;3;1;0,000070955878;0,000092018822;0,000051042451
2021;6;29;4;1;0,000066588774;0,000090468958;0,000033392938
2021;6;29;5;1;0,000064653391;0,000090400313;0,000032791664
2021;6;29;6;1;0,000065101613;0,000092663931;0,000028493330
2021;6;29;7;1;0,000068332696;0,000096058779;0,000027496917
2021;6;29;8;1;0,000078300000;0,000106354763;0,000054515706
2021;6;29;9;1;0,000092529179;0,000137890914;0,000107228126
2021;6;29;10;1;0,000101801431;0,000159563596;0,000183112892
2021;6;29;11;1;0,000108884000;0,000170593859;0,000263520333
2021;6;29;12;1;0,000112100102;0,000175738465;0,000241555353
2021;6;29;13;1;0,000116993335;0,000179033644;0,000243105388
2021;6;29;14;1;0,000126284345;0,000172611466;0,000247422461
2021;6;29;15;1;0,000126616152;0,000156894812;0,000248823650
2021;6;29;16;1;0,000116136835;0,000149963950;0,000275798535
2021;6;29;17;1;0,000111039749;0,000149755704;0,000272944222
2021;6;29;18;1;0,000111844509;0,000150461157;0,000256928805
2021;6;29;19;1;0,000113181295;0,000146049829;0,000266667519
2021;6;29;20;1;0,000115271632;0,000138985067;0,000246454426
2021;6;29;21;1;0,000122030128;0,000129384981;0,000260832536
2021;6;29;22;1;0,000134525164;0,000123034789;0,000226579181
2021;6;29;23;1;0,000137772433;0,000120859445;0,000178724608
2021;6;29;24;1;0,000117769149;0,000109927941;0,000127424086
2021;6;30;1;1;0,000097149412;0,000102708681;0,000092827949
2021;6;30;2;1;0,000081087534;0,000097366561;0,000067346391
2021;6;30;3;1;0,000072014607;0,000094165439;0,000052256765
2021;6;30;4;1;0,000067865112;0,000092744527;0,000034187365
2021;6;30;5;1;0,000065889358;0,000092672269;0,000033571786
2021;6;30;6;1;0,000066225895;0,000094919909;0,000029171194
2021;6;30;7;1;0,000069656922;0,000098483859;0,000028151076
2021;6;30;8;1;0,000080035700;0,000109166062;0,000055812650
2021;6;30;9;1;0,000094283294;0,000141347392;0,000109779111
2021;6;30;10;1;0,000103843975;0,000163638491;0,000187469197
2021;6;30;11;1;0,000111003332;0,000174906838;0,000269789553
2021;6;30;12;1;0,000114101616;0,000180060941;0,000247302020
2021;6;30;13;1;0,000119443514;0,000183672750;0,000248888930
2021;6;30;14;1;0,000129122801;0,000177197058;0,000253308708
2021;6;30;15;1;0,000129635173;0,000161155130;0,000254743231
2021;6;30;16;1;0,000118937292;0,000154053033;0,000282359856
2021;6;30;17;1;0,000113764755;0,000153866329;0,000279437639
2021;6;30;18;1;0,000114599846;0,000154597556;0,000263041210
2021;6;30;19;1;0,000115832291;0,000149989169;0,000273011611
2021;6;30;20;1;0,000117689331;0,000142588439;0,000252317643
2021;6;30;21;1;0,000124129379;0,000132531251;0,000267037812
2021;6;30;22;1;0,000136876711;0,000126041238;0,000231969561
2021;6;30;23;1;0,000140234655;0,000123831996;0,000182976514
2021;6;30;24;1;0,000119905884;0,000112644548;0,000130455539
2021;7;1;1;1;0,000105916551;0,000094379376;0,000062534434
2021;7;1;2;1;0,000089201476;0,000087555598;0,000038631492
2021;7;1;3;1;0,000079321616;0,000083657798;0,000034240313
2021;7;1;4;1;0,000074114146;0,000081755076;0,000023209845
2021;7;1;5;1;0,000071310694;0,000081381432;0,000019209765
2021;7;1;6;1;0,000070418930;0,000083345649;0,000021075218
2021;7;1;7;1;0,000072742293;0,000089418880;0,000025774961
2021;7;1;8;1;0,000077649602;0,000099199412;0,000037301101
2021;7;1;9;1;0,000089241439;0,000129679891;0,000074330216
2021;7;1;10;1;0,000100431698;0,000149953513;0,000133079814
2021;7;1;11;1;0,000109474057;0,000162267155;0,000182910593
2021;7;1;12;1;0,000114064779;0,000168174568;0,000183415644
2021;7;1;13;1;0,000120219047;0,000172426375;0,000147020540
2021;7;1;14;1;0,000130082981;0,000169324886;0,000164665443
2021;7;1;15;1;0,000134426607;0,000155415227;0,000172290450
2021;7;1;16;1;0,000128964482;0,000147514707;0,000159153492
2021;7;1;17;1;0,000125773960;0,000146747234;0,000168971743
2021;7;1;18;1;0,000126440499;0,000147168112;0,000138547685
2021;7;1;19;1;0,000125945721;0,000142583150;0,000136744601
2021;7;1;20;1;0,000124505081;0,000135577426;0,000135346214
2021;7;1;21;1;0,000125865495;0,000126812831;0,000134894153
2021;7;1;22;1;0,000135247108;0,000120830619;0,000152119822
2021;7;1;23;1;0,000142278535;0,000117573118;0,000124731698
2021;7;1;24;1;0,000126685692;0,000106204643;0,000099576210
2021;7;2;1;1;0,000108387664;0,000097582947;0,000061118044
2021;7;2;2;1;0,000091805426;0,000090507889;0,000048211204
2021;7;2;3;1;0,000081019992;0,000085813133;0,000034845707
2021;7;2;4;1;0,000075235841;0,000083804465;0,000021825353
2021;7;2;5;1;0,000072295777;0,000083312729;0,000016735634
2021;7;2;6;1;0,000071400358;0,000085299358;0,000028347802
2021;7;2;7;1;0,000073601719;0,000091141619;0,000037389032
2021;7;2;8;1;0,000078572661;0,000101607323;0,000041093575
2021;7;2;9;1;0,000090087668;0,000133092808;0,000072092080
2021;7;2;10;1;0,000101572612;0,000153433964;0,000165386720
2021;7;2;11;1;0,000111070638;0,000165996012;0,000236944978
2021;7;2;12;1;0,000115867463;0,000171877938;0,000216337598
2021;7;2;13;1;0,000122164204;0,000176365200;0,000160887580
2021;7;2;14;1;0,000132048801;0,000173188820;0,000141370855
2021;7;2;15;1;0,000136552028;0,000157663419;0,000173875721
2021;7;2;16;1;0,000131795663;0,000145992741;0,000171560957
2021;7;2;17;1;0,000128812326;0,000143242201;0,000137071132
2021;7;2;18;1;0,000128964435;0,000142915266;0,000147029678
2021;7;2;19;1;0,000128039697;0,000139969839;0,000104144424
2021;7;2;20;1;0,000125555762;0,000136001934;0,000099024025
2021;7;2;21;1;0,000124016982;0,000129359389;0,000088287756
2021;7;2;22;1;0,000129746988;0,000125431261;0,000126397755
2021;7;2;23;1;0,000135652382;0,000123632578;0,000102033678
2021;7;2;24;1;0,000123002112;0,000113666775;0,000098281583
2021;7;3;1;1;0,000108898221;0,000105504025;0,000076016269
2021;7;3;2;1;0,000094207152;0,000096104866;0,000049678427
2021;7;3;3;1;0,000083738867;0,000090053420;0,000030500373
2021;7;3;4;1;0,000077402252;0,000087395272;0,000017207175
2021;7;3;5;1;0,000073668564;0,000086177586;0,000020289232
2021;7;3;6;1;0,000072157130;0,000086694316;0,000027117128
2021;7;3;7;1;0,000071367633;0,000087199101;0,000030358551
2021;7;3;8;1;0,000070684278;0,000082880895;0,000012592863
2021;7;3;9;1;0,000082151419;0,000094446121;0,000018099042
2021;7;3;10;1;0,000098617998;0,000109904734;0,000032262175
2021;7;3;11;1;0,000112168853;0,000123359629;0,000045827318
2021;7;3;12;1;0,000118335159;0,000128368895;0,000052962250
2021;7;3;13;1;0,000123020697;0,000132044883;0,000060643999
2021;7;3;14;1;0,000131807338;0,000131062435;0,000080534084
2021;7;3;15;1;0,000135600908;0,000124117014;0,000095732367
2021;7;3;16;1;0,000127777360;0,000120114153;0,000083624913
2021;7;3;17;1;0,000121623693;0,000117483941;0,000073478104
2021;7;3;18;1;0,000119602438;0,000116228894;0,000060174672
2021;7;3;19;1;0,000119119997;0,000116828400;0,000060894014
2021;7;3;20;1;0,000118099746;0,000119721889;0,000070403358
2021;7;3;21;1;0,000118270583;0,000121421579;0,000084013826
2021;7;3;22;1;0,000126392830;0,000123147256;0,000092226308
2021;7;3;23;1;0,000133911315;0,000124893452;0,000083940722
2021;7;3;24;1;0,000122657097;0,000115590135;0,000063063735
2021;7;4;1;1;0,000108970924;0,000107599511;0,000058516956
2021;7;4;2;1;0,000095715188;0,000097641081;0,000034988645
2021;7;4;3;1;0,000085516056;0,000091558326;0,000037123032
2021;7;4;4;1;0,000078840195;0,000088539808;0,000016607892
2021;7;4;5;1;0,000074977930;0,000087545719;0,000022865051
2021;7;4;6;1;0,000072971362;0,000087792522;0,000034698035
2021;7;4;7;1;0,000071308085;0,000086317266;0,000024927133
2021;7;4;8;1;0,000068967344;0,000078011043;0,000014378953
2021;7;4;9;1;0,000078313303;0,000083932474;0,000023481034
2021;7;4;10;1;0,000093357807;0,000092316305;0,000041547539
2021;7;4;11;1;0,000107529699;0,000100837274;0,000032680449
2021;7;4;12;1;0,000115721482;0,000105624946;0,000056564722
2021;7;4;13;1;0,000120824024;0,000110257720;0,000064009351
2021;7;4;14;1;0,000128707716;0,000112301953;0,000077708359
2021;7;4;15;1;0,000132890077;0,000110706000;0,000074417093
2021;7;4;16;1;0,000124927931;0,000107907980;0,000079192001
2021;7;4;17;1;0,000119630532;0,000104251426;0,000065502727
2021;7;4;18;1;0,000118042449;0,000100993373;0,000061414716
2021;7;4;19;1;0,000119023105;0,000100820858;0,000080931491
2021;7;4;20;1;0,000120345732;0,000103420455;0,000059504196
2021;7;4;21;1;0,000123876795;0,000105630229;0,000071791867
2021;7;4;22;1;0,000134966505;0,000111425312;0,000071634743
2021;7;4;23;1;0,000143988020;0,000115923541;0,000077317634
2021;7;4;24;1;0,000129934964;0,000106674855;0,000056810837
2021;7;5;1;1;0,000109330651;0,000095490754;0,000046775888
2021;7;5;2;1;0,000091939119;0,000088683641;0,000031866897
2021;7;5;3;1;0,000081497854;0,000084726244;0,000024017838
2021;7;5;4;1;0,000076025646;0,000083103324;0,000018441515
2021;7;5;5;1;0,000072876916;0,000082786763;0,000014307874
2021;7;5;6;1;0,000071977759;0,000084859235;0,000031568896
2021;7;5;7;1;0,000074301524;0,000091636258;0,000022126237
2021;7;5;8;1;0,000079066585;0,000102323225;0,000030793839
2021;7;5;9;1;0,000091054516;0,000136188130;0,000085182176
2021;7;5;10;1;0,000103310756;0,000157556165;0,000148757377
2021;7;5;11;1;0,000113206403;0,000171085726;0,000204167614
2021;7;5;12;1;0,000118251199;0,000176320947;0,000205780399
2021;7;5;13;1;0,000124519281;0,000180490122;0,000171281375
2021;7;5;14;1;0,000135331505;0,000177081161;0,000136722239
2021;7;5;15;1;0,000140716633;0,000161526316;0,000156851999
2021;7;5;16;1;0,000135108450;0,000153454402;0,000160522652
2021;7;5;17;1;0,000131586427;0,000152440413;0,000170650841
2021;7;5;18;1;0,000132077200;0,000153381658;0,000154831221
2021;7;5;19;1;0,000131428424;0,000148725685;0,000155275025
2021;7;5;20;1;0,000129804205;0,000141128436;0,000143759150
2021;7;5;21;1;0,000131500003;0,000131265911;0,000164547581
2021;7;5;22;1;0,000142098936;0,000124846978;0,000157106515
2021;7;5;23;1;0,000149154807;0,000121036074;0,000120885992
2021;7;5;24;1;0,000130970979;0,000108725105;0,000085680975
2021;7;6;1;1;0,000108602283;0,000097250450;0,000064245676
2021;7;6;2;1;0,000091500241;0,000090234730;0,000039688635
2021;7;6;3;1;0,000081367707;0,000086218406;0,000035177292
2021;7;6;4;1;0,000076071607;0,000084279155;0,000023844978
2021;7;6;5;1;0,000072860782;0,000083729973;0,000019735436
2021;7;6;6;1;0,000071959058;0,000085755870;0,000021651938
2021;7;6;7;1;0,000074347387;0,000092012186;0,000026480288
2021;7;6;8;1;0,000079360514;0,000102075081;0,000038321839
2021;7;6;9;1;0,000091262161;0,000133473260;0,000076364248
2021;7;6;10;1;0,000103121439;0,000154604202;0,000136721517
2021;7;6;11;1;0,000112415839;0,000167305777;0,000187915905
2021;7;6;12;1;0,000117167192;0,000173419855;0,000188434777
2021;7;6;13;1;0,000123394779;0,000177747075;0,000151043728
2021;7;6;14;1;0,000133656571;0,000174626510;0,000169171481
2021;7;6;15;1;0,000137904743;0,000160176163;0,000177005144
